šport;država;liga;stavina;dan;polčas;tip;hc;tot;igralnaKvota;razlika;profit
Hockey;Norveška;Nor GET L 3;1;5;0;2;NULL;NULL;1,55;0,036;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;NULL;NULL;1,95;0,032;0,95
soccer;Mednarodni;UEFA Cup;1;5;0;2;NULL;NULL;1,85;0,036;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;0,00;NULL;2,13;0,034;1,13
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,60;0,038;-1,00
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,55;0,04;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;NULL;NULL;2,65;0,033;-1,00
tennis;svet;WCarlsbadR16;1;5;0;2;0,00;NULL;1,55;0,045;0,55
tennis;svet;WCarlsbadR16;1;5;1;2;0,00;NULL;1,65;0,039;0,65
tennis;svet;WCarlsbadR16;1;5;0;2;-1,50;NULL;2,35;0,035;-1,00
Basketball;Mednarodni;Euroleague;2;5;0;2;NULL;NULL;3,30;0,036;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;NULL;NULL;2,80;0,031;1,80
soccer;Mednarodni;UEFA Cup;2;5;0;2;0,00;NULL;2,00;0,045;1,00
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,60;0,043;-1,00
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,55;0,033;0,55
soccer;Mehika;Mexican;2;6;1;4;NULL;1,50;1,50;0,04;-1,00
tennis;svet;M Toyota QF;1;6;0;2;0,00;NULL;1,15;0,031;0,15
Basketball;Filipini;PBA Phil Cup;1;6;0;2;NULL;NULL;1,45;0,044;0,45
Basketball;Kitajska;China BaskAs;1;6;0;2;NULL;NULL;1,35;0,031;0,35
Basketball;Kitajska;China BaskAs;1;6;0;2;NULL;NULL;1,55;0,035;0,55
soccer;Indija;India SL;1;6;0;2;NULL;NULL;1,90;0,031;0,90
soccer;Hrvaška;Croati 1.HNL;1;6;0;4;NULL;2,50;1,85;0,036;0,85
Hockey;Slovaška;Slovak ExL 3;1;6;0;2;NULL;NULL;2,10;0,031;1,10
Basketball;Poljska;Polish Liga;2;6;0;2;NULL;NULL;2,25;0,032;-1,00
soccer;Avstrija;Austri RZ EL;1;6;0;2;NULL;NULL;1,55;0,032;0,55
soccer;Francija;France 3;1;6;0;2;NULL;NULL;2,40;0,031;1,40
soccer;Avstrija;Austri RZ EL;2;6;1;4;NULL;1,50;1,60;0,031;-1,00
soccer;Belgija;Belgian;1;6;0;2;NULL;NULL;2,60;0,038;-1,00
Basketball;Mednarodni;Euroleague;2;6;0;2;NULL;NULL;2,60;0,039;1,60
soccer;Paragvaj;Paraguay;x2;6;0;2;NULL;NULL;1,81;0,038;0,81
soccer;Paragvaj;Paraguay;1;6;0;2;NULL;NULL;4,60;0,036;3,60
Basketball;ZDA;NBA;2;7;0;2;NULL;NULL;2,27;0,031;1,27
tennis;svet;M Toyota SF;2;7;1;2;0,00;NULL;1,75;0,031;-1,00
soccer;Slovaška;Slovakia CL;2;7;0;2;NULL;NULL;1,55;0,038;0,55
soccer;Srbija;Serbia SL;2;7;0;4;NULL;2,50;2,10;0,037;1,10
soccer;Srbija;Serbia SL;2;7;0;4;NULL;2,50;1,55;0,054;0,55
soccer;Srbija;Serbia SL;2;7;0;4;NULL;2,50;1,55;0,031;-1,00
soccer;Srbija;Serbia SL;2;7;1;4;NULL;1,50;1,60;0,049;0,60
soccer;Nemčija;Bundesliga 3;2;7;0;4;NULL;2,50;1,65;0,04;-1,00
Basketball;Mednarodni;Euro VTB L;1;7;0;2;NULL;NULL;1,30;0,035;0,30
Basketball;Turčija;Turkey TBL;1;7;0;2;NULL;NULL;2,00;0,031;-1,00
soccer;Slovenija;SloveniaPrva;2;7;0;2;NULL;NULL;2,25;0,035;-1,00
soccer;Madžarska;Hungary BL;1;7;0;2;NULL;NULL;2,10;0,035;1,10
Basketball;Mednarodni;Euro VTB L;1;7;0;2;NULL;NULL;1,40;0,035;0,40
soccer;Škotska;Scottish cup;2;7;0;2;NULL;NULL;2,05;0,033;1,05
soccer;Škotska;Scottish cup;2;7;0;2;NULL;NULL;1,65;0,039;0,65
soccer;Škotska;Scottish cup;1;7;0;2;NULL;NULL;3,00;0,034;-1,00
soccer;Danska;Danish L;2;7;0;4;NULL;2,50;1,79;0,032;0,79
soccer;Danska;Danish L;2;7;1;4;NULL;1,50;1,42;0,032;0,42
soccer;Severna Irska;N. Ireland P;1;7;0;4;NULL;2,50;1,55;0,034;0,55
soccer;Slovaška;Slovakia CL;1;7;0;2;NULL;NULL;2,30;0,032;-1,00
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,45;0,061;0,45
soccer;Francija;French 1;1;7;0;2;-2,00;NULL;1,90;0,036;0,90
soccer;Izrael;Israel Prem;2;7;0;2;NULL;NULL;4,60;0,042;-1,00
soccer;Slovenija;SloveniaPrva;x2;7;0;2;NULL;NULL;3,75;0,035;2,75
Basketball;Poljska;Polish Liga;1;7;0;2;NULL;NULL;1,28;0,035;0,28
soccer;Anglija;Eng. Premier;2;7;1;4;NULL;1,50;1,50;0,032;-1,00
Basketball;Hrvaška;Croatian;1;7;0;2;NULL;NULL;1,42;0,047;0,42
Basketball;Mednarodni;Adriatic;1;7;0;2;NULL;NULL;1,40;0,034;-1,00
Handball;Nemčija;GerBundes 3;2;7;0;2;NULL;NULL;1,50;0,032;0,50
soccer;Belgija;Belgian 2;1;7;0;2;NULL;NULL;5,00;0,031;4,00
Basketball;Slovenija;Sloven1A SKL;1;7;0;2;NULL;NULL;1,65;0,04;0,65
soccer;Francija;French 1;2;7;0;4;NULL;2,50;1,50;0,039;0,50
soccer;Slovenija;SloveniaPrva;2;7;0;2;NULL;NULL;2,00;0,035;1,00
Basketball;Španija;Spain ACB;1;7;0;2;NULL;NULL;1,70;0,035;0,70
Basketball;Slovenija;Sloven1A SKL;2;7;0;2;NULL;NULL;2,50;0,038;1,50
Basketball;Francija;France ProA;2;7;0;2;NULL;NULL;1,32;0,033;-1,00
Basketball;Francija;France ProA;1;7;0;2;NULL;NULL;1,32;0,033;0,32
soccer;Brazilija;Brazil Ser B;1;7;0;2;NULL;NULL;1,75;0,042;0,75
soccer;Ekvador;Ecuador A;1;7;0;2;NULL;NULL;1,90;0,041;-1,00
Basketball;ZDA;NBA;1;1;0;2;NULL;NULL;1,35;0,051;0,35
soccer;Mehika;Mexican;2;1;0;2;NULL;NULL;3,25;0,032;-1,00
Hockey;ZDA;NHL Reg Time;2;1;0;2;NULL;NULL;2,35;0,032;-1,00
Basketball;Avstralija;Aussie WNBL;1;1;0;2;NULL;NULL;4,15;0,034;-1,00
Basketball;Avstralija;Aussie WNBL;1;1;0;2;NULL;NULL;1,80;0,045;-1,00
soccer;Kitajska;China FA Cup;1;1;0;2;NULL;NULL;1,82;0,033;-1,00
soccer;Rusija;Russia FNL;1;1;0;2;NULL;NULL;3,85;0,032;2,85
soccer;Rusija;Russia FNL;1;1;0;2;NULL;NULL;1,95;0,032;0,95
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;1,55;0,044;0,55
Basketball;Španija;Spain ACB;1;1;0;2;NULL;NULL;3,80;0,044;-1,00
Basketball;Mednarodni;Euro VTB L;1;1;0;2;NULL;NULL;1,28;0,046;0,28
soccer;Slovaška;Slovakia CL;1;1;0;2;NULL;NULL;1,33;0,051;0,33
Basketball;Nemčija;Ger - Bund 1;1;1;0;2;NULL;NULL;1,55;0,037;-1,00
Basketball;Turčija;Turkey TBL;1;1;0;2;NULL;NULL;2,20;0,032;1,20
Basketball;Mednarodni;Adriatic;2;1;0;2;NULL;NULL;2,55;0,047;-1,00
soccer;Nemčija;Bundesliga;2;1;1;4;NULL;1,50;1,60;0,032;0,60
Basketball;Turčija;Turkey TBL;2;1;0;2;NULL;NULL;4,35;0,041;-1,00
Handball;Mednarodni;SEHA League;2;1;0;2;NULL;NULL;10,00;0,05;-1,00
soccer;Španija;La Liga;1;1;0;2;NULL;NULL;1,85;0,031;0,85
Basketball;Italija;Italy Lega A;1;1;0;2;NULL;NULL;2,85;0,036;-1,00
soccer;Brazilija;Brazil Ser A;2;1;0;2;0,00;NULL;2,00;0,035;1,00
Basketball;ZDA;NBA;1;1;0;2;NULL;NULL;1,15;0,034;0,15
soccer;Bolivija;Bolivia 1;1;2;0;2;-1,00;NULL;1,79;0,039;0,79
Basketball;ZDA;NBA;2;2;0;2;NULL;NULL;1,90;0,088;-1,00
soccer;Iran;Iran PL;1;2;0;2;NULL;NULL;1,65;0,032;0,65
soccer;Iran;Iran PL;2;2;0;2;NULL;NULL;2,55;0,033;1,55
Basketball;Grčija;Greek A1;1;2;0;2;NULL;NULL;12,00;0,375;-1,00
soccer;Češka;Czech;1;2;0;2;NULL;NULL;3,00;0,037;-1,00
soccer;Češka;Czech;1;2;0;2;0,00;NULL;2,20;0,043;-1,00
soccer;Češka;Czech;2;2;0;4;NULL;2,50;2,04;0,04;1,04
soccer;Češka;Czech;2;2;1;4;NULL;1,50;1,55;0,035;0,55
Hockey;Rusija;Russia KHL 3;1;2;0;2;NULL;NULL;2,85;0,034;-1,00
soccer;Ciper;Cyprus 1st D;2;2;1;4;NULL;1,50;1,90;0,047;0,90
soccer;Ukrajina;Ukraine P L;x2;2;0;2;NULL;NULL;2,55;0,041;1,55
soccer;Ukrajina;Ukraine P L;2;2;0;4;NULL;2,50;2,06;0,038;1,06
Basketball;Avstrija;Austria OBL;1;2;0;2;NULL;NULL;1,60;0,036;0,60
soccer;Nizozemska;Dutch 2;2;2;0;2;NULL;NULL;3,25;0,034;-1,00
soccer;Italija;Serie A;1;2;0;2;NULL;NULL;1,73;0,031;0,73
soccer;Paragvaj;Paraguay;2;2;0;2;NULL;NULL;2,50;0,037;-1,00
Basketball;ZDA;NBA;2;3;0;2;NULL;NULL;2,65;0,034;1,65
Basketball;ZDA;NBA;1;3;0;2;NULL;NULL;1,70;0,033;0,70
Basketball;ZDA;NBA;1;3;0;2;NULL;NULL;2,05;0,032;1,05
soccer;Indija;India SL;1;3;0;4;NULL;2,50;1,80;0,031;0,80
soccer;Indija;India SL;1;3;0;2;NULL;NULL;1,60;0,032;0,60
soccer;Italija;Italy Cup;1;3;0;2;NULL;NULL;1,95;0,033;0,95
soccer;Grčija;Greece Cup;2;3;0;2;NULL;NULL;1,40;0,038;0,40
Hockey;Slovaška;Slovak ExL 3;2;3;0;2;NULL;NULL;1,40;0,043;0,40
Basketball;Mednarodni;Eurocup;1;3;0;2;NULL;NULL;1,85;0,039;0,85
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;1,62;0,067;0,62
Hockey;Mednarodni;Eur ChamHL 3;2;3;0;2;NULL;NULL;1,95;0,032;-1,00
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;3,00;0,038;-1,00
soccer;Italija;Italy Cup;1;3;0;2;NULL;NULL;1,45;0,038;0,45
Handball;Mednarodni;SEHA League;2;3;0;2;NULL;NULL;1,75;0,098;0,75
Basketball;Mednarodni;Euro Chall;1;3;0;2;NULL;NULL;1,60;0,032;-1,00
soccer;Francija;French 1;1;3;0;2;NULL;NULL;2,25;0,031;-1,00
soccer;Francija;French 1;2;3;1;4;NULL;1,50;1,50;0,042;0,50
soccer;Španija;Spain Cup;2;3;0;4;NULL;2,50;1,90;0,034;-1,00
soccer;Španija;Spain Cup;2;3;1;4;NULL;1,50;1,50;0,037;-1,00
soccer;Španija;Spain Cup;x;3;0;2;NULL;NULL;5,80;0,032;-1,00
soccer;Belgija;Belgian Cup;1;3;0;2;-1,00;NULL;2,05;0,035;-1,00
soccer;Mednarodni;Intl F Women;1;3;0;2;NULL;NULL;1,65;0,042;0,65
Hockey;ZDA;NHL Reg Time;1;4;0;2;NULL;NULL;2,30;0,033;-1,00
Hockey;ZDA;NHL Reg Time;1;4;0;2;NULL;NULL;2,05;0,045;-1,00
Basketball;Filipini;PBA Phil Cup;1;4;0;2;NULL;NULL;1,70;0,031;0,70
Basketball;Kitajska;China BaskAs;2;4;0;2;NULL;NULL;1,80;0,036;-1,00
Basketball;Kitajska;China BaskAs;2;4;0;2;NULL;NULL;1,35;0,04;0,35
Basketball;Kitajska;China BaskAs;2;4;0;2;NULL;NULL;1,85;0,033;0,85
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;1,50;0,035;-1,00
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;1,23;0,038;0,23
Basketball;Kitajska;China BaskAs;1;4;0;2;NULL;NULL;1,28;0,037;-1,00
soccer;Indija;India SL;1;4;0;2;NULL;NULL;1,85;0,035;0,85
soccer;Italija;Italy Cup;2;4;1;4;NULL;1,50;1,60;0,031;-1,00
soccer;Grčija;Greece Cup;1;4;0;2;NULL;NULL;1,90;0,06;0,90
soccer;Hrvaška;Croatia Cup;1;4;0;2;NULL;NULL;2,00;0,033;-1,00
soccer;Slovenija;SloveniaPrva;2;4;0;2;0,00;NULL;1,90;0,046;0,90
soccer;Slovenija;SloveniaPrva;1;4;0;2;NULL;NULL;2,00;0,055;1,00
soccer;Slovenija;SloveniaPrva;2;4;0;2;NULL;NULL;1,85;0,033;0,85
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;1,75;0,078;-1,00
soccer;Portugalska;Portuguese 2;2;4;0;4;NULL;2,50;1,55;0,032;0,55
Hockey;Finska;Finland SM 3;2;4;0;2;NULL;NULL;3,30;0,039;-1,00
Basketball;Mednarodni;Eurocup;2;4;0;2;NULL;NULL;1,50;0,062;0,50
soccer;Italija;Italy Cup;2;4;1;4;NULL;1,50;1,55;0,031;0,55
soccer;Slovenija;SloveniaPrva;2;4;0;4;NULL;2,50;1,90;0,033;0,90
soccer;Slovenija;SloveniaPrva;2;4;1;4;NULL;1,50;1,50;0,046;0,50
soccer;Italija;Italy Cup;x2;4;0;2;NULL;NULL;2,45;0,035;-1,00
Basketball;Mednarodni;Euro Chall;1;4;0;2;NULL;NULL;2,13;0,031;1,13
soccer;Avstrija;Austrian;2;4;1;4;NULL;1,50;1,65;0,033;0,65
soccer;Avstrija;Austrian;2;4;0;2;NULL;NULL;1,70;0,031;-1,00
soccer;Grčija;Greece Cup;2;4;0;2;2,00;NULL;1,90;0,046;0,90
Basketball;Mednarodni;Euroleague;1;4;0;2;NULL;NULL;1,50;0,037;0,50
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,85;0,039;0,85
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,90;0,038;0,90
Basketball;Mednarodni;Euroleague W;1;4;0;2;NULL;NULL;1,43;0,067;0,43
soccer;Španija;Spain Cup;1;4;0;2;-3,00;NULL;2,00;0,033;1,00
Basketball;Mednarodni;Eurocup;1;4;0;2;NULL;NULL;1,32;0,031;-1,00
soccer;Belgija;Belgian Cup;1;4;0;2;NULL;NULL;1,75;0,031;0,75
soccer;Avstrija;Austrian;2;4;0;2;NULL;NULL;3,85;0,036;-1,00
Basketball;Mednarodni;Euro Chall;2;4;0;2;NULL;NULL;1,35;0,032;0,35
Basketball;Mednarodni;Euroleague W;1;4;0;2;NULL;NULL;1,35;0,031;0,35
soccer;Anglija;EngCarlingCu;1;4;0;2;NULL;NULL;2,60;0,036;-1,00
soccer;Španija;Spain Cup;1;4;0;2;0,00;NULL;2,29;0,034;-1,00
soccer;Španija;Spain Cup;1x;4;0;2;NULL;NULL;2,40;0,032;-1,00
soccer;Španija;Spain Cup;1;4;0;2;NULL;NULL;3,25;0,033;-1,00
soccer;Španija;Spain Cup;1;4;0;2;NULL;NULL;11,50;0,031;-1,00
soccer;Ekvador;Ecuador A;1;5;0;4;NULL;2,50;1,90;0,036;0,90
Basketball;ZDA;NBA;2;5;0;2;NULL;NULL;2,35;0,034;1,35
Basketball;Filipini;PBA Phil Cup;1;5;0;2;NULL;NULL;1,70;0,046;-1,00
soccer;Avstralija;Australia;1;5;0;4;NULL;2,50;1,60;0,031;0,60
soccer;Grčija;Greece Cup;2;5;0;2;NULL;NULL;1,82;0,033;-1,00
soccer;Romunija;Romania 1;2;5;0;2;NULL;NULL;8,65;0,032;-1,00
soccer;Rusija;Russia  P L;x;5;0;2;NULL;NULL;6,10;0,034;5,10
soccer;Italija;Italy Cup;2;5;0;4;NULL;2,50;1,75;0,039;-1,00
Basketball;Poljska;Polish Liga;1;5;0;2;NULL;NULL;1,27;0,034;-1,00
soccer;Romunija;Romania 1;2;5;0;2;NULL;NULL;4,55;0,031;-1,00
soccer;Španija;Spain Cup;2;5;0;2;NULL;NULL;1,50;0,043;0,50
soccer;Belgija;Belgian Cup;1;5;0;2;NULL;NULL;1,40;0,047;0,40
soccer;Belgija;Belgian Cup;1;5;0;2;-1,00;NULL;2,05;0,04;-1,00
soccer;Italija;Italy Cup;2;5;0;2;NULL;NULL;4,15;0,032;3,15
soccer;Španija;Spain Cup;2;5;0;2;0,00;NULL;1,88;0,039;-1,00
Basketball;ZDA;NBA;2;6;0;2;NULL;NULL;1,80;0,043;-1,00
Basketball;Avstralija;Aussie WNBL;1;6;0;2;NULL;NULL;1,40;0,033;-1,00
soccer;Indija;India SL;1;6;0;2;NULL;NULL;1,33;0,035;-1,00
soccer;Indija;India SL;1;6;0;4;NULL;2,50;1,70;0,032;0,70
soccer;Rusija;Russia  P L;2;6;0;2;NULL;NULL;2,10;0,031;1,10
soccer;Rusija;Russia  P L;2;6;0;4;NULL;2,50;1,65;0,033;-1,00
soccer;Srbija;Serbia SL;1;6;0;2;NULL;NULL;2,55;0,049;1,55
Basketball;Avstrija;Austria OBL;1;6;0;2;NULL;NULL;1,65;0,04;-1,00
Hockey;Nemčija;Ger DEL 3;1;6;0;2;NULL;NULL;1,90;0,034;-1,00
Basketball;Nemčija;Ger - Bund 1;2;6;0;2;NULL;NULL;1,65;0,074;-1,00
Basketball;Francija;France ProA;1;6;0;2;NULL;NULL;2,10;0,057;-1,00
Basketball;Mednarodni;Euroleague;2;6;0;2;NULL;NULL;1,85;0,034;-1,00
Basketball;Mednarodni;Adriatic;2;6;0;2;NULL;NULL;1,93;0,039;-1,00
soccer;Paragvaj;Paraguay;1;6;0;2;NULL;NULL;1,90;0,05;0,90
Hockey;ZDA;NHL Reg Time;1;7;0;2;NULL;NULL;2,35;0,04;1,35
Basketball;ZDA;NBA;2;7;0;2;NULL;NULL;1,92;0,031;-1,00
Basketball;Avstralija;Aussie WNBL;1;7;0;2;NULL;NULL;5,00;0,032;-1,00
